ID товара;Название товара или услуги;Название товара в URL;URL;Дополнительное описание;Описание;Видимость на витрине;Применять скидки;Тег title;Мета-тег keywords;Мета-тег description;Размещение на сайте;Весовой коэффициент;Валюта склада;НДС;Единица измерения;Габариты;Изображения;Ссылка на видео;Средний рейтинг;Количество отзывов;Свойство: Номинальный ток, А;Свойство: Количество полюсов;Свойство: Гарантия;Свойство: Единиц в одном товаре;Свойство: Количество фаз;Свойство: Номинальная отключающая способность, кA;Свойство: Размеры, мм;Свойство: Ссылка на сертификаты;Свойство: Партномер;ID варианта;Артикул;Штрих-код;Внешний ID;Габариты варианта;Цена продажи;Старая цена;Себестоимость;Остаток;Остаток: Основной склад;Остаток: Али;Вес;Изображения варианта;Тип цен: маркетплейс;Тип цен: Авито;Параметр: Тип товара;Параметр: Бренд;Параметр: Страна производства;Параметр: Степень защиты IP;Параметр: Цвет корпуса;Параметр: Минимальная рабочая температура;Параметр: Максимальная рабочая температура;Параметр: Длина;Параметр: Ширина;Параметр: Высота;Параметр: Вес с упаковкой, г;Параметр: Модель;Параметр: Партномер;Параметр: Номинальный ток, А;Параметр: Серии;Параметр: Коммерческий тип;Параметр: Объем;Параметр: Вес товара, г;Параметр: Гарантийный срок;Параметр: Цвет товара;Параметр: Использовать шаблонизатор наименований;Параметр: Гарантия;Параметр: Класс защиты;Параметр: Количество фаз;Параметр: Единиц в одном товаре;Параметр: Макс. напряжение, В;Параметр: Количество модулей;Параметр: Тип расцепления;Параметр: Номинальная отключающая способность, кA;Параметр: Тип тока;Параметр: Номинальное напряжение, В;Параметр: Количество заводских упаковок;Параметр: Комплектация;Параметр: Количество полюсов;Параметр: Макс. сила тока, А;Параметр: Размеры, мм;Параметр: Материал;Параметр: Тип цоколя;Параметр: Свет;Параметр: Технология;Параметр: Форма лампочки;Параметр: Напряжение питания, В;Параметр: Упаковка;Параметр: Назначение лампы;Параметр: Место применения;Параметр: Диаметр, мм;Параметр: Назначение;Параметр: Тип электронного модуля;Параметр: Напряжение, В;Параметр: Расположение выходной резьбы;Параметр: Входная резьба;Параметр: Макс. давление, Бар;Параметр: Макс. рабочая температура, °С;Параметр: Диаметр резьбы;Параметр: Макс. сечение кабеля, мм²;Параметр: Мин. сечение кабеля, мм²;Параметр: Тип выключателя;Параметр: Мощность, кВт;Параметр: Степень водо-пылезащиты;Параметр: Назначение прибора;Параметр: Вид измерительного инструмента;Параметр: Макс. температура, °С;Параметр: Мин. температура, °С;Параметр: Принцип работы толщиномера;Параметр: Погрешность измерения;Параметр: Принцип действия;Параметр: Монтаж;Параметр: Высота, мм;Параметр: Глубина, мм;Параметр: Тип механизма;Параметр: Вид замка;Параметр: Двигатель для садовой техники;Параметр: Рабочее напряжение, В;Параметр: Степень защиты;Параметр: Тип управления;Параметр: Способ монтажа;Параметр: Особенности;Параметр: ток утечки;Параметр: Мощность, Вт;Параметр: Ориентация монтажа;Параметр: Возрастные ограничения;Параметр: Жанр ПО;Параметр: Тип носителя;Параметр: category;Параметр: Серийный номер / Штрих-код / EAN;Параметр: GoodsType;Параметр: ToolType;Параметр: GoodsSubType;Параметр: WeldingToolType;Параметр: HandToolType;Параметр: PowerToolType;Параметр: MeasuringToolType;Параметр: ElectricalToolType;Параметр: PlumbingType;Параметр: ContactMethod;Параметр: TypeId;Параметр: ProductType;Параметр: Сколы или царапины;Параметр: Сертификаты;Параметр: ToolSubType;Параметр: GoodsPromType;Параметр: PrivodType;Параметр: PriceWithVAT;Параметр: Country;Параметр: ComponentsType;Параметр: Condition;Параметр: Коробка;Параметр: Availability;Параметр: invoice;Параметр: Название модели (для объединения в одну карточку);Параметр: IzmerenieType;Параметр: SparePartType;Параметр: TechnicSparePartType;Параметр: adtype;Параметр: ТН ВЭД коды ЕАЭС;Параметр: nasostype;Параметр: Класс опасности товара;Параметр: Вид аксессуара для клемм;Параметр: Цвет свечения;Параметр: Сила тока, mA;Параметр: Сила света, мкд;Параметр: LiftingType;Параметр: StackerType;Параметр: LigitingType;Параметр: Количество клавиш;Параметр: Температура света, К;Параметр: Аннотация;Параметр: Название серии;Параметр: Целевая аудитория;Параметр: Крепление;Параметр: Уценка (Ozon);Параметр: Принцип действия УЗО;Параметр: Количество в упаковке, шт;Параметр: Расположение резьбы;Параметр: Выходная резьба;Параметр: Внутренний диаметр, мм;Параметр: Название цвета;Параметр: Способ очистки;Параметр: Материал прокладки;Параметр: Ключевые слова;Параметр: Внешний диаметр, мм;Параметр: Управление краном;Параметр: Назначение крана;Параметр: Тип подключения крана;Параметр: Номинальное давление (PN);Параметр: Тип вентиля;Параметр: Кол-во постов;Параметр: Условный проход, мм;Параметр: Тип фитинга;Параметр: Соединение;Параметр: Применение фитинга;Параметр: Назначение фитинга;Параметр: Американка;Параметр: Диаметр присоединения, мм;Параметр: Диаметр отвода, мм;Параметр: Форма маховика;Параметр: Вид питания;Параметр: Количество ламп, шт;Параметр: Длина, м;Параметр: Количество светодиодов на метр;Параметр: Управление;Параметр: Защищенность;Параметр: Макс. мощность ламп, Вт;Параметр: Вид ИБП;Параметр: Тип оповещателя;Параметр: Для управления;Параметр: Вид модуля;Параметр: Поддерживаемые протоколы;Параметр: Датчики;Параметр: Беспроводные интерфейсы;Параметр: Диаметр трубки, мм;Параметр: Вид запчасти;Параметр: Тип комплектующего для КИПиА;Параметр: Тип весов;Параметр: Поддерживаемые бренды;Параметр: Вид комплектующего для вентиляции;Параметр: Вид аксессуара бытовой техники;Параметр: Кол-во розеток;Параметр: Электроустановочные особенности;Параметр: Вид розетки;Параметр: Вид работы вентилятора;Параметр: Длина, мм;Параметр: Вес товара, г_4383;Параметр: Сертификат вид;Параметр: Форм-фактор;Параметр: Тип накопителя;Параметр: ElectricsSubType;Параметр: ProductSubType;Параметр: PlumbingSubType;Параметр: ValveType;Параметр: Diameter;Параметр: ElectricsType;Параметр: DeviceType;Параметр: ProductsType;Параметр: Brand;Параметр: Voltage;Параметр: PhaseType;Параметр: RatedCurrent;Параметр: Poles;Параметр: TrippingType;Параметр: SmartHome;Параметр: Model;Параметр: AirConditionerType;Параметр: AirConditionerSubType;Параметр: Категория Яндекс Маркета;Параметр: Категория товара в Google;Параметр: Категория товара в Wildberries;Параметр: Категория товара в OZON
;Дисковые поворотные затворы, с ручным управлением через рукоятку или редуктор;;;;<p>Привод заслонки Honeywell N10010 с крутящим моментом 10 Нм предназначен для управления воздушными заслонками в системах вентиляции. Работает от напряжения 24 В и поддерживает управление сигналом 0-10 В, обеспечивая точное регулирование потока воздуха.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://ankas.ru/servoprivody-i-zaslonki/honeywell-n10010-sw2-26021;;;;;;;;;;;;;;N10010;;;;24240;;;;;;;;;;;Honeywell;;;;;;;;;;;N10010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ДИСКОВЫЕ ПОВОРОТНЫЕ ЗАТВОРЫ, С РУЧНЫМ УПРАВЛЕНИЕМ ЧЕРЕЗ РУКОЯТКУ ИЛИ РЕДУКТОР;;;;<p>Привод заслонки Honeywell N34230 с крутящим моментом 34 Нм предназначен для управления воздушными заслонками в системах вентиляции. Работает от напряжения 230 В и поддерживает плавающее управление, обеспечивая надежное регулирование потока воздуха.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/HONEYWELL_N34230.jpg;;;;;;;;;;;;;;N34230;;;;54791;;;;;;;;;;;Honeywell;;;;;;;;;;;N34230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Низовая автоматика и трубопроводная арматура;;;;<p>Привод заслонки Honeywell N3424 с крутящим моментом 34 Нм предназначен для управления воздушными заслонками в системах вентиляции. Работает от напряжения 24 В и поддерживает плавающее управление, обеспечивая надежное регулирование потока воздуха.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://i.ebayimg.com/images/g/CBYAAOSwtxpj9rrY/s-l1600.jpg;;;;;;;;;;;;;;N3424;;;;43054;;;;;;;;;;;Honeywell;;;;;;;;;;;N3424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Network interface card;;;;<p>Сетевая карта Honeywell NE-NICS02 с двумя портами PCIe предназначена для обеспечения надежного и быстрого соединения в промышленных и коммерческих сетях. Поддерживает высокоскоростную передачу данных и совместимость с различными сетевыми стандартами.</p>;true;true;;;;Каталог/Электроника АСУТП/Промышленные компьютеры;;;;;;https://www.radward.co.uk/honeywell/ne-nics02;;;;;;;;;;;;;;NE-NICS02;;;;74955;;;;;;;;;;;NEC;;;;;;;;;;;NE-NICS02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Системный блок Honeywell OPTIPLEX;;;;<p>Системный блок Dell Optiplex предназначен для использования в офисных и промышленных условиях. Обеспечивает высокую производительность и надежность благодаря современным компонентам и возможностям расширения.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/DELL_OPTIPLEX.jpg;;;;;;;;;;;;;;OPTIPLEX;;;;;;;;;;;;;;;Honeywell;;;;;;;;;;;OPTIPLEX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"Monitor (22"")";;;;<p>Монитор Honeywell P2210F предназначен для использования в офисных и промышленных условиях. Обеспечивает четкое и яркое изображение благодаря современным технологиям отображения.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;P2210F;;;;;;;;;;;;;;;Honeywell;;;;;;;;;;;P2210F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;monitor;;;;<p>Монитор Honeywell P2212HB предназначен для использования в офисных и промышленных условиях. Обеспечивает высокое качество изображения и надежность благодаря современным технологиям.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;P2212HB;;;;6438;;;;;;;;;;;Honeywell;;;;;;;;;;;P2212HB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;monitor;;;;<p>Монитор Honeywell P2213T предназначен для использования в офисных и промышленных условиях. Обеспечивает четкое и яркое изображение благодаря современным технологиям отображения.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;P2213T;;;;;;;;;;;;;;;Honeywell;;;;;;;;;;;P2213T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"Monitor (21.5–22"")";;;;<p>Системный блок Honeywell P2217H предназначен для использования в офисных и промышленных условиях. Обеспечивает высокую производительность и надежность благодаря современным компонентам и возможностям расширения.</p>;true;true;;;;Каталог/Электроника АСУТП/Промышленные компьютеры;;;;;;;;;;;;;;;;;;;;P2217H;;;;5700;;;;;;;;;;;Dell;;;;;;;;;;;P2217H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dell 24 Monitor P2421D;;;;<p>Монитор P2421D — это современный дисплей с высоким разрешением, предназначенный для использования в офисах и домашних условиях. Он обеспечивает четкое изображение и широкий угол обзора, что делает его идеальным для работы с документами и мультимедиа.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;P2421D;;;;;;;;;;;;;;;Honeywell;;;;;;;;;;;P2421D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dell 24 Monitor - P2422H;;;;<p>Монитор P2422H предлагает улучшенное качество изображения и эргономичный дизайн, что делает его подходящим для профессионального использования. Он оснащен функциями регулировки высоты и наклона для комфортной работы.</p>;true;true;;;;Каталог/Электроника АСУТП/Промышленные компьютеры;;;;;;https://smartelectronics.az/ru/mehsullar/dell-p2422h--210-azyx;;;;;;;;;;;;;;P2422H;;;;;;;;;;;;;;;Dell;;;;;;;;;;;P2422H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;NVIDIA Quadro P400 Professional Graphics Card;;;;<p>Видеокарта NVIDIA Quadro P400-RU предназначена для профессиональных графических задач. Она обеспечивает высокую производительность и надежность, что делает её идеальной для работы с 3D-графикой и CAD-приложениями.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://timesofindia.indiatimes.com/technology/reviews/honeywell-suono-p400-revi;;;;;;;;;;;;;;P400-RU;;;;12349;;;;;;;;;;;Honeywell;;;;;;;;;;;P400-RU;;Quadro;;;;;;;;;;;;;;;;;;;;;68.91 H x 144.78 L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Street Smart Home Control;;;;<p>Видеокарта NVIDIA Quadro P600 предлагает баланс между производительностью и энергоэффективностью, что делает её подходящей для профессиональных графических приложений и работы с мультимедиа.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/NVIDIA_P600.jpg;;;;;;;;;;;;;;P600;;;;23748;;;;;;;;;;;Honeywell;;;;;;;;;;;P600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;PROCESS CONTROLLER OF THE FUTURE;;;;<p>Панель удаленных модулей C300 Panel PANC300-03 используется в системах управления для интеграции удаленных модулей. Она обеспечивает надежное соединение и управление в промышленных условиях.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://www.autocontrolglobal.com/products/honeywell-8c-pcnt03-c300-controller-m;;;;;;;;;;;;;;PANC300-03;;;;232750;;;;;;;;;;;Honeywell;;;;;;;;;;;PANC300-03;;Experion PKS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;DCS / панель удалённых модулей C300;;;;<p>Панель удаленных модулей C300 Panel PANC300-04 предназначена для расширения возможностей систем управления. Она поддерживает подключение нескольких модулей и обеспечивает стабильную работу в сложных условиях.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;PANC300-04;;;;266000;;;;;;;;;;;Honeywell;;;;;;;;;;;PANC300-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4K AI IR Bullet Camera;;;;<p>Ноутбук PAVILION — это универсальное устройство для работы и развлечений. Он оснащен современными компонентами, обеспечивающими высокую производительность и длительное время автономной работы.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://www.withpavilion.com/suppliers/honeywell-international;;;;;;;;;;;;;;PAVILION;;;;;;;;;;;;;;;Honeywell;;;;;;;;;;;PAVILION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Safety Solutions Product Catalogue;;;;<p>Союзное соединение ASD SOCKET UNION 25MM PK10 используется в системах трубопроводов для надежного соединения труб. Оно обеспечивает герметичность и долговечность соединений.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://buildings.honeywell.com/us/en/commerce/-/media/hbt-fire/products/product-images/vesda-fire-pip-003-union-primaryimage.jpg;;;;;;;;;;;;;;PIP-003;;;;4082;;;;;;;;;;;Honeywell;;;;;;;;;;;PIP-003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Robotics: planetary actuator/joint module;;;;<p>Ноутбук PP11L — это компактное и производительное устройство для работы и развлечений. Он оснащен современными компонентами и обеспечивает длительное время автономной работы.</p>;true;true;;;;Каталог/Электроника АСУТП/Промышленные компьютеры;;;;;;;;;;;;;;;;;;;;PP11L;;;;39900;;;;;;;;;;;Dell;;;;;;;;;;;PP11L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Honeywell Precision Barometer HPB;;;;<p>Системный блок Компьютер PRECISION предназначен для профессионального использования. Он обеспечивает высокую производительность и надежность для работы с ресурсоемкими приложениями.</p>;true;true;;;;Каталог/Электроника АСУТП/Промышленные компьютеры;;;;;;https://dev.bireta.ru/catalog/photos/DELL_PRECISION.jpg;;;;;;;;;;;;;;PRECISION;4057657557179;;;;;;;;;;;;;;Dell;;;;;;;;;;;PRECISION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Системный блок Honeywell PRECITHION;;;;<p>Системный блок Компьютер PRECITHION предлагает высокую производительность и надежность для работы с профессиональными приложениями. Он подходит для использования в офисах и студиях.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/DELL_PRECITHION.jpg;;;;;;;;;;;;;;PRECITHION;;;;4189;;;;;;;;;;;Honeywell;;;;;;;;;;;PRECITHION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fault Tolerant Power Systems;;;;<p>Системный блок Компьютер PRECITION обеспечивает высокую производительность и надежность для работы с различными приложениями. Он подходит для профессионального использования.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/DELL_PRECITION.jpg;;;;;;;;;;;;;;PRECITION;;;;11875;;;;;;;;;;;Honeywell;;;;;;;;;;;PRECITION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Electronic pressure transmitter;;;;<p>Электронный датчик давления PTSRB0101V3 предназначен для измерения давления в различных системах. Он обеспечивает высокую точность и надежность измерений в промышленных условиях.</p>;true;true;;;;Каталог/Станки, ЧПУ/Мотор-редуктора;;;;;;https://honeywell.scene7.com/is/image/Honeywell65/hbt-bms-pthrb0401a2-smart-sn-hmi-electronic-pressure-transmitter-primaryimage;;;;;;;;;;;;;;PTSRB0101V3;;;;85610;;;;;;;;;;;Brevini;;;;;;;;;;;PTSRB0101V3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pro-Watch 5000 Remote Enclosure;;;;<p>Корпус удаленного монтажа для систем контроля доступа серии PW-5000. Предназначен для защиты и размещения оборудования в условиях ограниченного пространства. Обеспечивает надежную защиту от внешних воздействий.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://dev.bireta.ru/catalog/photos/HONEYWELL_PW5K1ENC3E.jpg;;;;;;;;;;;;;;PW5K1ENC3E;;;;78750;;;;;;;;;;;Honeywell;;;;;;;;;;;PW5K1ENC3E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SLATE system;;;;<p>Ультрафиолетовый переключатель пламени для контроля горения в промышленных горелках. Работает при напряжении 115/230 В переменного тока. Обеспечивает надежное обнаружение пламени и безопасность работы оборудования.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;;;;;;;;;;;;;;;R4343E1048-ST005;;;;60900;;;;;;;;;;;Honeywell;;;;;;;;;;;R4343E1048-ST005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;DNR Duct Smoke Detector;;;;<p>Выносной индикатор для систем пожарной сигнализации. Обеспечивает визуальную индикацию состояния системы. Компактный и надежный, подходит для установки в различных помещениях.</p>;true;true;;;;Каталог/Строительство и Ремонт/ОПС/Извещатели/Пожарные;;;;;;;;;;;;;;;;;;;;RA100Z;;;;;;;;;;730;;;;;System Sensor;;;;;;;;;;;RA100Z;;DNR;;;730;;;;;;;;;;;;;;;;;;370 L x 127 W x 63.6 D (Rectangular Footprint);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ATEX threaded reducer;;;;<p>Редуктор из нержавеющей стали 316, с переходом M25(M) на M20(F). Используется для соединения трубопроводов и оборудования в промышленных системах. Обеспечивает надежное и герметичное соединение.</p>;true;true;;;;Каталог/Электрика/Щитовое оборудование;;;;;;https://images.scatts.co.uk/products/21479293636023-1.jpg;;;;;;;;;;;;;;RDU300504;;;;2690;;;;;;;;;;;Eaton;;;;;;;;;;;RDU300504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
